ForestArea,GridID
1088.8659530000,903
1162.9004350000,904
1601.1813330000,905
2095.0814570000,906
2345.1469330000,907
466.8014380000,908
640.8364830000,909
1048.1065050000,910
1082.4005150000,911
872.9873060000,912
776.7464860000,913
1305.3622490000,914
1561.6994700000,915
1603.6698980000,916
1493.6033910000,917
2108.2191330000,918
2369.0246540000,919
2135.9353880000,920
2347.8851160000,921
2411.8089410000,922
1899.9116380000,923
298.4374970000,924
11.3598020000,925
2.1367480000,926
2.9384590000,927
24.1021450000,928
40.9899670000,929
22.9725320000,930
403.4403130000,931
1550.4246910000,932
1899.0794110000,933
496.1881700000,934
627.8926680000,935
1667.1080710000,936
2002.0616070000,937
2184.6417970000,938
2369.5378740000,939
2032.7513800000,940
312.9568540000,941
46.8775160000,942
225.4885120000,973
403.1001620000,974
537.7833010000,975
416.3725520000,976
252.8629450000,977
496.2398840000,978
904.2728620000,979
100.6573020000,980
127.8969260000,981
661.7408570000,982
377.9162410000,983
37.5411610000,984
494.2268920000,985
559.4780110000,986
646.9352560000,987
1228.5672790000,988
1339.5521580000,989
1136.4804040000,990
1881.9976050000,991
1673.4774670000,992
190.2938270000,993
523.7918860000,994
1275.7413740000,995
1315.9269890000,996
685.4407690000,997
1154.3979100000,998
1120.8884470000,999
1278.6959690000,1000
1317.7169070000,1001
1032.1435400000,1002
1655.6580650000,1003
1320.8682960000,1004
1759.8540120000,1005
2048.2404590000,1006
2437.3191900000,1007
2109.1485160000,1008
807.1596630000,1009
507.0879730000,1010
908.8196060000,1011
15.2953500000,1012
377.9700540000,1013
254.0126550000,1014
1183.6119320000,1015
2145.7681830000,1016
2373.5540590000,1017
1861.8055120000,1018
413.6293550000,1019
367.5042330000,1020
666.7309280000,1021
379.3435160000,1022
808.3707950000,1023
1068.3184450000,1024
182.3602950000,1025
97.2697860000,1026
36.7169240000,1027
1.7113100000,1028
101.6040840000,1060
81.9360940000,1061
4.2311080000,1062
90.7666410000,1063
693.7548070000,1064
924.9912640000,1065
164.9147150000,1066
26.0267040000,1067
13.8644240000,1068
11.8782710000,1069
0.8216260000,1070
17.7577830000,1071
98.3603540000,1072
271.8838580000,1073
599.5871540000,1074
1084.2860800000,1075
1107.1042770000,1076
1741.6480020000,1077
2069.4602230000,1078
1687.0856730000,1079
326.0210570000,1080
906.3447880000,1081
1081.1634660000,1082
1505.8245690000,1083
1894.8007840000,1084
1969.6400640000,1085
2082.1412310000,1086
2180.3992500000,1087
2337.8873190000,1088
2428.7516470000,1089
2303.1340190000,1090
2513.4811260000,1091
2547.1166340000,1092
2535.6630380000,1093
2365.7783590000,1094
488.1981540000,1095
1293.7256600000,1096
1461.7343800000,1097
333.3605160000,1098
962.4634770000,1099
1333.8864440000,1100
1769.7211440000,1101
2114.0041840000,1102
1264.9006090000,1103
334.4721060000,1104
54.0298370000,1105
242.1759530000,1106
191.1171330000,1107
239.8528630000,1108
238.7651280000,1109
41.3563250000,1110
82.2760520000,1111
24.3055260000,1112
7.4988890000,1113
11.0202820000,1114
118.0686260000,1150
277.5383070000,1151
586.3396030000,1152
116.1434360000,1153
177.6900830000,1154
4.0971360000,1155
1.5668710000,1158
22.3884990000,1159
154.9723900000,1160
674.0046620000,1161
1075.9428460000,1162
830.9464840000,1163
1489.1039860000,1164
2010.9085040000,1165
2561.7379960000,1166
2216.0642240000,1167
1833.2269520000,1168
1787.5280700000,1169
1963.3106580000,1170
2108.8385680000,1171
2244.2313590000,1172
2449.6078160000,1173
2445.3915760000,1174
2519.5175820000,1175
2506.1822640000,1176
2294.8080660000,1177
2136.2683300000,1178
2264.9426240000,1179
2419.5231040000,1180
1516.0736080000,1181
115.1686490000,1182
305.7909440000,1183
797.3847210000,1184
1464.9844340000,1185
720.7806390000,1186
101.8808950000,1187
92.7285980000,1188
148.8739970000,1189
4.3681140000,1190
0.9312010000,1191
5.2426210000,1192
117.2832250000,1193
400.3112740000,1194
148.7831980000,1195
252.3666750000,1196
19.7253960000,1197
59.0012780000,1198
27.8634400000,1199
14.4580790000,1200
30.6882510000,1236
32.8676090000,1237
142.7742290000,1238
62.7124080000,1239
37.3604770000,1248
821.6924690000,1249
1055.3797360000,1250
2088.2595600000,1251
2382.7888010000,1252
1968.7001840000,1253
1517.1517690000,1254
2105.7731720000,1255
2366.7714370000,1256
2391.9282240000,1257
2417.9821930000,1258
2043.9884260000,1259
1493.5599420000,1260
1595.6463260000,1261
1932.5301930000,1262
2206.6514340000,1263
1928.6564980000,1264
1314.6682850000,1265
256.7730070000,1266
1.6363230000,1267
38.6068980000,1268
752.5262520000,1269
672.0929220000,1270
33.0063240000,1276
58.7069910000,1277
189.6178930000,1278
381.0664050000,1279
107.2229470000,1280
13.8820110000,1281
15.9522650000,1282
25.2926260000,1283
10.4700000000,1284
103.5571910000,1333
921.4373610000,1334
1681.8948750000,1335
1249.0169770000,1336
1451.8288900000,1337
2139.4883290000,1338
1694.5129620000,1339
1409.7788250000,1340
976.1019410000,1341
1439.5601370000,1342
2038.5719890000,1343
2019.7145940000,1344
1571.7149010000,1345
1604.3330830000,1346
1683.3278300000,1347
1869.6363180000,1348
953.7569270000,1349
348.9530680000,1350
289.1984220000,1351
40.1799150000,1352
149.1251950000,1353
61.6326230000,1363
43.4288700000,1364
64.1047240000,1365
28.8546970000,1366
8.4756060000,1367
24.2029120000,1368
651.9637360000,1417
1442.6279320000,1418
1653.1447250000,1419
750.4402450000,1420
739.6955160000,1421
1241.6658260000,1422
1842.1030460000,1423
2484.4785610000,1424
2502.9168350000,1425
2477.0394540000,1426
2502.0793710000,1427
2469.4620350000,1428
2101.6363370000,1429
1834.3862340000,1430
1959.8410390000,1431
2211.2380200000,1432
2201.9208000000,1433
2364.3385520000,1434
1918.6174500000,1435
804.4260770000,1436
51.6595290000,1500
820.0903120000,1501
1119.3396720000,1502
751.8903060000,1503
554.7197480000,1504
252.3634590000,1505
1318.4756540000,1506
1883.6375660000,1507
1993.1551600000,1514
1710.1982400000,1515
487.3552560000,1
1954.0286500000,2
2136.9266940000,3
547.2086340000,4
2546.3259020000,5
2768.4064190000,6
2446.5389080000,7
1062.3263110000,8
2161.0842820000,9
1622.9479940000,10
1610.7012890000,11
574.4809720000,12
342.5799000000,13
138.6267650000,14
169.9328460000,15
1278.9395780000,16
1369.4120930000,17
1618.1364830000,18
1743.2435480000,19
130.9422620000,20
174.4810860000,21
194.9446210000,22
200.4029740000,23
671.3163130000,24
1193.9091140000,25
2232.0882380000,26
2444.1377180000,27
2702.5984920000,28
1805.7588760000,29
1797.6052790000,30
2264.8045490000,31
1021.7656310000,32
1455.3475550000,33
1721.0136940000,34
1513.9843770000,35
1545.4505450000,36
1261.1561460000,40
573.9972230000,41
713.8912220000,42
1912.4610690000,43
2513.6597180000,45
2523.0658310000,46
2124.4215910000,47
1582.0891570000,48
1172.3055410000,49
1781.9660810000,50
448.2540050000,63
1850.0123340000,64
1710.7536510000,74
1475.6380170000,75
1201.2047350000,76
1452.1867030000,77
1933.1867660000,78
697.4421850000,97
2097.6320680000,101
2070.0445790000,114
2318.6710050000,115
658.1019370000,140
1493.7765730000,181
2080.9187320000,182
0.0000000000,397
0.0000000000,398
0.0000000000,399
0.0000000000,400
36.2122330000,444
32.4591750000,445
0.0000000000,446
0.0000000000,447
0.0000000000,448
0.0000000000,449
245.6858110000,498
272.7226270000,499
69.8613770000,500
31.5983810000,501
12.1508940000,502
0.0000000000,503
0.0000000000,504
0.0000000000,505
0.0000000000,506
0.0000000000,507
32.2593180000,508
1096.9818170000,509
630.2598510000,572
251.7705050000,573
14.9498050000,574
0.0000000000,575
0.0000000000,576
0.0000000000,577
67.0890480000,578
666.6861660000,579
1262.8371420000,580
413.0731060000,581
857.5193650000,649
204.4663070000,650
1027.9284640000,651
227.2793160000,652
193.6587090000,653
687.0690010000,654
529.0350850000,655
1583.7050910000,727
1166.3888100000,728
336.0259920000,1674
44.7187950000,1750
90.5737770000,1753
14.7749550000,1754
79.9985660000,1755
1.2620150000,1756
0.2377540000,1757
0.4693940000,1758
310.5027590000,1759
125.0229790000,1760
8.2461900000,1761
1.6498990000,1836
18.4397220000,1837
20.1203850000,1838
111.4502090000,1839
0.7505630000,1840
62.3317170000,1841
44.7325110000,1842
0.4893870000,1843
0.2902280000,1844
3.1021070000,1845
8.9974920000,1846
0.2907610000,1847
1.0826900000,1923
0.7745250000,1924
0.5180350000,1925
42.2011000000,1926
367.3291440000,1927
1.8701610000,1928
0.0000000000,1929
0.5685610000,1930
10.0482560000,1931
0.6853780000,1932
0.5415820000,1933
0.0000000000,1934
0.0000000000,1935
0.0901920000,1936
3.8376310000,2016
21.9314200000,2017
366.4778550000,2018
234.5859780000,2019
110.7270490000,2020
1.0924270000,2021
1.9548150000,2022
1.0939140000,2023
0.0000000000,2024
0.0000000000,2025
4.2567720000,2026
0.0000000000,2027
0.0000000000,2028
0.4303150000,2029
4.6444440000,2030
9.6484090000,2031
0.0000000000,2118
0.2672890000,2119
0.0890620000,2120
3.1027080000,2121
0.0000000000,2122
0.0000000000,2123
0.1244080000,2124
0.4094270000,2125
0.4090010000,2126
0.9239440000,2127
0.0357080000,2128
0.0000000000,2210
0.2122960000,2211
0.0000000000,2212
0.0000000000,2213
0.0531870000,2214
0.0177290000,2215
1.7174480000,2216
9.7422520000,2217
23.8181410000,2218
81.7076350000,2298
20.2119990000,2299
1.3181200000,2300
0.0000000000,2301
0.0000000000,2302
0.0000000000,2303
0.0000000000,2304
0.0000000000,2305
13.2698780000,2306
4.4409760000,2307
3.7271870000,2308
362.8410000000,2309
57.5966870000,2385
92.5566780000,2386
0.1394650000,2387
0.0000000000,2388
0.0000000000,2389
0.0000000000,2390
0.0000000000,2391
0.6285610000,2392
0.7857420000,2393
2.3167410000,2394
1.7346940000,2395
44.6473940000,2396
85.2488570000,2397
0.0173370000,2476
0.3120090000,2477
0.0000000000,2478
0.0000000000,2479
0.0000000000,2480
0.2937570000,2481
1.7334670000,2482
0.7289480000,2483
0.2254270000,2484
2.9354520000,2485
31.3199020000,2486
28.7867950000,2487
14.8466310000,2488
91.7033510000,2489
239.1927720000,2490
0.0000000000,2571
0.0000000000,2572
0.0000000000,2573
0.0000000000,2574
0.0000000000,2575
0.0344910000,2576
0.0514160000,2577
0.5661070000,2578
1.0304330000,2579
3.4413010000,2580
3.6399950000,2581
10.4970810000,2582
5.1373300000,2583
96.4371690000,2584
0.0849630000,2754
0.1017980000,2755
0.1524420000,2756
0.2029490000,2757
0.1677470000,2759
0.0000000000,2760
0.2547920000,2761
20.2790570000,2762
127.9039710000,2763
96.7791250000,2764
125.4002280000,2765
7.9614690000,2766
0.0847870000,2767
0.1358780000,2768
3.6242640000,2769
0.0000000000,2853
0.0000000000,2854
0.0167640000,2855
0.3536890000,2856
0.0168720000,2857
0.0000000000,2858
0.2023510000,2859
0.0000000000,2860
0.0000000000,2861
0.0000000000,2862
0.0000000000,2863
0.0843110000,2864
0.6579300000,2865
13.0675400000,2866
1097.6352590000,2871
391.4825520000,2872
0.0000000000,2948
0.0666480000,2949
0.0000000000,2950
0.0000000000,2951
0.0000000000,2952
0.0000000000,2953
0.0334540000,2954
0.3679980000,2955
0.0000000000,2956
0.6019140000,2957
92.7831920000,2958
274.5991840000,2961
84.5873290000,2962
17.8799850000,2963
38.1729660000,2964
0.0000000000,3032
0.0000000000,3033
0.0000000000,3034
0.0000000000,3035
0.0997030000,3036
0.1984860000,3037
0.7791950000,3038
4.5001450000,3039
359.3178360000,3040
259.7157680000,3041
12.4415450000,3042
4.2867340000,3043
5.5973010000,3044
4.2382490000,3045
0.0662380000,3046
0.0000000000,3047
0.9299880000,3048
29.6311080000,3053
0.0000000000,3101
0.0000000000,3102
0.0000000000,3103
0.0163780000,3104
0.0329210000,3105
0.2463570000,3106
0.9697730000,3107
0.6453720000,3108
73.0756880000,3109
93.0344340000,3110
1.7418790000,3111
0.4438920000,3112
1.7593080000,3113
4.1498550000,3114
0.1007080000,3115
0.0000000000,3116
0.0000000000,3117
0.0000000000,3118
0.0987040000,3119
0.0000000000,3120
3.7022910000,3121
0.0000000000,3172
0.0000000000,3173
0.0326950000,3174
0.0000000000,3175
0.1302400000,3176
0.1627210000,3177
151.7793450000,3178
213.3864390000,3179
0.9958780000,3180
3.5536540000,3181
2.4421900000,3182
2.1463430000,3183
1.2376930000,3184
0.0000000000,3185
0.0000000000,3186
0.0325840000,3187
0.2117770000,3188
0.0000000000,3189
0.2120210000,3190
2.3877570000,3191
0.7491530000,3192
2.5618100000,3193
0.0000000000,3241
0.0000000000,3242
0.0000000000,3243
0.0321990000,3244
0.0161930000,3245
0.5498200000,3246
0.3553340000,3247
9.0481590000,3248
20.1829580000,3249
63.6236100000,3250
53.1067920000,3251
2.8897210000,3252
2.3798500000,3253
0.0161870000,3254
0.0161650000,3255
0.0000000000,3256
0.0000000000,3257
0.3553800000,3258
0.4999560000,3259
0.6977140000,3260
0.4196110000,3261
0.0810460000,3262
0.0000000000,3263
0.8752370000,3264
0.0000000000,3308
0.0000000000,3309
0.0000000000,3310
0.0320520000,3311
0.0000000000,3312
0.0000000000,3313
0.0160890000,3314
0.0000000000,3315
0.0000000000,3316
0.0000000000,3317
11.7749650000,3318
54.9097680000,3319
119.2726150000,3320
8.9543860000,3321
2.0021720000,3322
0.7857770000,3323
0.0479560000,3324
0.0000000000,3325
0.0321120000,3326
0.0942920000,3327
0.7879830000,3328
1.0575800000,3329
0.0321100000,3330
0.0642530000,3331
0.0000000000,3332
0.6096040000,3333
35.3929530000,3334
0.0000000000,3366
0.0000000000,3367
0.0000000000,3368
0.0000000000,3369
0.0000000000,3370
0.0000000000,3371
0.0000000000,3372
0.0000000000,3373
6.6890320000,3374
40.5026990000,3375
59.8198750000,3376
14.9407800000,3377
3.7837780000,3378
0.5249980000,3379
0.0000000000,3380
0.0318460000,3381
0.1590010000,3382
3.3289630000,3383
0.1903220000,3384
0.2867500000,3385
4.6904680000,3386
0.1115000000,3387
0.1111360000,3388
5.9249190000,3389
12.4682330000,3390
0.0000000000,3416
0.0157240000,3417
0.0000000000,3418
0.0630600000,3419
0.0314500000,3420
0.0157180000,3421
0.0000000000,3422
0.8611590000,3423
0.2519820000,3424
1.6741290000,3425
0.7671020000,3426
0.0470900000,3427
0.0000000000,3428
0.9607820000,3429
0.0948960000,3430
0.3153350000,3431
1.2897290000,3432
3.1906910000,3433
0.1576170000,3434
3.0713460000,3435
1.9654010000,3436
6.2459850000,3437
0.0000000000,3467
0.0000000000,3468
0.1097240000,3469
0.0000000000,3470
0.0000000000,3471
0.0155800000,3472
0.1250200000,3473
0.2031320000,3474
1.1714090000,3475
3.1074390000,3476
5.2149240000,3477
3.0072030000,3478
0.0156310000,3479
0.0156600000,3480
0.4207960000,3481
22.6428140000,3482
6.4684160000,3483
0.4067740000,3484
0.0000000000,3485
0.0622010000,3486
0.6828430000,3487
5.9836090000,3488
52.8074920000,3489
88.3973490000,3506
3.9447000000,3517
47.1180000000,3518
0.0926900000,3519
0.2008260000,3520
0.2934330000,3521
67.4087830000,3522
177.4990140000,3523
107.5303210000,3524
88.5665140000,3525
42.7868060000,3526
1.0958640000,3527
0.0308350000,3528
0.6954540000,3529
1.5472010000,3530
4.9694900000,3531
0.4164390000,3532
4.4779690000,3533
0.1548300000,3534
3.3377470000,3535
9.7960680000,3536
72.2492410000,3537
4.3537750000,3552
13.0583860000,3553
187.1684710000,3560
298.9566340000,3561
1080.0300480000,3562
891.2345410000,3563
410.3602680000,3564
265.7309520000,3565
42.9589870000,3566
0.4885960000,3567
0.1996370000,3568
8.6467240000,3569
8.9391240000,3570
1.3305870000,3571
1.9827460000,3572
0.0459210000,3573
1.7977360000,3574
13.7912720000,3575
105.7897820000,3576
0.1826940000,3590
0.0762030000,3591
3.8807660000,3592
8.1675960000,3595
170.7261110000,3596
725.9119540000,3597
532.6915530000,3598
158.0103120000,3599
21.7553310000,3600
371.2142920000,3601
1251.5302030000,3602
1248.7880630000,3603
1130.2253900000,3604
550.7229440000,3605
242.7011800000,3606
3.6690250000,3607
1.6273430000,3608
11.0090660000,3609
4.5813340000,3610
5.1344300000,3611
0.2426670000,3612
0.8043880000,3613
18.0805670000,3614
37.7435280000,3615
1.3224670000,3631
20.7781170000,3632
33.1391730000,3633
136.0054690000,3634
320.8153550000,3635
245.4473370000,3636
254.2964530000,3637
0.0300520000,3638
0.0000000000,3639
0.0000000000,3640
0.0000000000,3641
0.0752900000,3642
0.0753150000,3643
0.0603330000,3644
19.8548370000,3645
524.7574570000,3646
922.7599580000,3647
1489.4274090000,3648
1547.2540600000,3649
1352.9314870000,3650
1124.3620330000,3651
270.5838280000,3652
14.2568910000,3653
2.2150200000,3654
14.4139310000,3655
1.5801250000,3656
6.3831360000,3657
85.6487840000,3658
109.5826140000,3659
212.8290980000,3660
481.5970700000,3671
612.7127550000,3672
441.8993350000,3673
0.0000000000,3674
0.0000000000,3675
0.4011660000,3676
0.2382750000,3677
0.0000000000,3678
0.5942260000,3679
0.4461090000,3680
30.7762320000,3681
308.1375620000,3682
1177.9439860000,3683
1310.2723650000,3687
400.1812270000,3688
21.6559460000,3689
11.0919920000,3690
8.0626720000,3691
47.7129780000,3692
251.8394670000,3693
246.1532320000,3694
250.9613840000,3703
70.9994070000,3704
0.0000000000,3705
0.0000000000,3706
0.0000000000,3707
2.3563560000,3708
0.0000000000,3709
0.0735710000,3710
0.6626100000,3711
4.3336360000,3712
80.7334220000,3713
1359.2089230000,3719
543.0628760000,3720
115.6464200000,3721
133.4884180000,3722
41.2921650000,3723
0.0145340000,3733
0.0291800000,3734
0.3358070000,3735
2.3704710000,3736
0.5494740000,3737
0.2732020000,3738
64.4955960000,3739
77.7240860000,3748
4.0831420000,3756
19.7514900000,3757
89.2346740000,3758
287.2705350000,3773
0.2559490000,2662
0.0000000000,2664
0.0000000000,2665
0.0681400000,2666
4.2418880000,2667
1.0574870000,2668
3.4315940000,2669
118.0442140000,2670
24.5910140000,2671
27.8214940000,2672
105.3231150000,2673
7.4899910000,2674
0.5364510000,2675
50.2513140000,2676
0.0000000000,1826
0.0181950000,1827
0.0181850000,1828
0.0544250000,1829
0.3080590000,1830
0.0000000000,1879
0.0000000000,1880
0.0000000000,1881
0.0000000000,1882
0.0000000000,1883
0.0000000000,1884
0.0000000000,1886
0.0000000000,1887
0.0000000000,1888
0.0000000000,1889
0.0000000000,1904
0.0000000000,1905
0.0000000000,1906
0.0000000000,1907
0.0000000000,1908
0.0000000000,1909
0.0000000000,1910
0.0000000000,1911
0.0000000000,1912
0.0000000000,1913
0.0000000000,1914
0.0000000000,1915
0.0000000000,1916
0.0000000000,1917
0.0000000000,1918
0.1079890000,1919
0.3423870000,1921
1.8762820000,1922
0.0717660000,1966
4.7745740000,1967
0.1074870000,1968
0.0000000000,1969
0.0358830000,1970
0.0000000000,1971
0.0000000000,1972
0.0895100000,1973
0.0000000000,1974
0.0000000000,1975
0.0000000000,1976
0.0000000000,1977
0.0000000000,1978
0.0000000000,1979
0.0000000000,1980
0.0000000000,1981
0.0000000000,1982
0.0000000000,1983
0.0000000000,1984
0.0000000000,1985
0.0000000000,1995
0.0000000000,1996
0.0000000000,1997
0.0000000000,1998
0.0357620000,1999
0.0536710000,2000
0.0000000000,2001
0.0000000000,2002
0.0000000000,2003
0.0000000000,2004
0.0000000000,2005
0.0000000000,2006
0.0178620000,2007
0.0000000000,2008
0.0000000000,2009
0.0539270000,2010
0.1078570000,2011
0.0179460000,2012
0.0000000000,2013
0.0536570000,2014
0.0000000000,2015
0.5685600000,2060
1.1528490000,2061
1.7588600000,2062
0.0000000000,2063
0.0000000000,2064
0.0177700000,2065
0.0000000000,2066
0.0000000000,2067
0.0000000000,2068
0.0000000000,2069
0.0000000000,2070
0.0000000000,2071
0.0000000000,2072
0.0000000000,2073
0.0000000000,2074
0.0000000000,2075
0.0000000000,2076
0.0000000000,2077
0.0000000000,2078
0.0000000000,2079
0.0000000000,2080
0.0000000000,2082
0.0713680000,2089
0.0000000000,2090
0.0000000000,2091
0.0000000000,2092
0.0000000000,2093
0.0000000000,2094
0.0000000000,2095
0.0355480000,2096
0.0000000000,2097
0.0000000000,2098
0.0000000000,2099
0.0000000000,2100
0.0000000000,2101
0.0000000000,2102
0.0000000000,2103
0.0000000000,2104
0.0178480000,2105
0.0177820000,2106
0.0355860000,2107
0.0000000000,2108
0.0177980000,2109
0.0355870000,2110
0.0891820000,2111
14.3249100000,2112
65.5363650000,2113
100.5252030000,2114
9.6070650000,2115
5.6712960000,2116
0.0000000000,2117
1.0972630000,2149
2.1700870000,2150
0.7237920000,2151
0.0709230000,2152
0.0000000000,2153
0.0000000000,2154
0.0000000000,2155
0.0000000000,2156
0.0000000000,2157
0.0000000000,2158
0.0000000000,2159
0.0000000000,2160
0.0000000000,2161
0.0000000000,2162
0.0000000000,2163
0.0000000000,2164
0.0000000000,2165
0.0000000000,2166
0.0000000000,2167
0.0000000000,2168
0.0000000000,2169
0.0000000000,2170
0.0000000000,2171
0.0000000000,2172
0.0000000000,2173
0.0177110000,2174
0.0000000000,2175
0.0176600000,2176
0.0000000000,2177
0.0000000000,2178
0.0000000000,2179
0.0000000000,2180
0.0000000000,2181
0.0000000000,2182
0.0000000000,2183
0.0000000000,2184
0.0000000000,2185
0.0000000000,2186
0.0000000000,2187
0.0000000000,2188
0.0000000000,2189
0.0000000000,2190
0.0000000000,2191
0.0000000000,2192
0.0000000000,2193
0.0000000000,2194
0.0000000000,2195
0.0176380000,2196
0.4241110000,2197
4.4464560000,2198
20.7629300000,2199
22.5129270000,2200
5.3785380000,2201
8.5202780000,2202
5.8051970000,2203
0.2126380000,2204
0.0000000000,2205
0.0000000000,2206
0.0000000000,2207
0.0000000000,2208
0.0000000000,2209
0.9924390000,2237
9.1963300000,2238
0.6514410000,2239
0.0000000000,2240
0.0000000000,2241
0.0175110000,2242
0.0000000000,2243
0.0000000000,2244
0.0000000000,2245
0.0000000000,2246
0.0000000000,2247
0.0000000000,2248
0.0000000000,2249
0.0000000000,2250
0.0000000000,2251
0.0000000000,2252
0.0000000000,2253
0.0000000000,2254
0.0000000000,2255
0.0000000000,2256
0.0000000000,2257
0.0000000000,2258
0.0000000000,2259
0.0000000000,2260
0.0000000000,2261
0.0000000000,2262
0.0000000000,2263
0.0000000000,2264
0.0000000000,2265
0.0000000000,2266
0.0000000000,2267
0.0000000000,2268
0.0000000000,2269
0.0000000000,2270
0.0000000000,2271
0.0000000000,2272
0.0000000000,2273
0.0000000000,2274
0.0000000000,2275
0.0000000000,2276
0.0000000000,2277
0.0000000000,2278
0.1052270000,2279
0.0000000000,2280
0.0000000000,2281
0.2281570000,2282
0.0175300000,2283
0.2103360000,2284
0.6099980000,2285
142.8239230000,2286
177.7553210000,2287
62.6684420000,2288
38.2425510000,2289
0.3505740000,2290
0.0703480000,2291
0.0000000000,2292
0.0000000000,2293
0.0000000000,2294
0.0000000000,2295
0.0000000000,2296
0.0000000000,2297
0.0347780000,2323
2.6288440000,2324
0.2266850000,2325
0.1740650000,2326
0.0173960000,2327
0.0000000000,2328
0.0524100000,2329
0.0000000000,2330
0.0000000000,2331
0.0000000000,2332
0.0000000000,2333
0.0000000000,2334
0.0000000000,2335
0.0000000000,2336
0.0000000000,2337
0.0000000000,2338
0.0000000000,2339
0.0000000000,2340
0.0000000000,2341
0.0000000000,2342
0.0000000000,2343
0.0000000000,2344
0.0000000000,2345
0.0000000000,2346
0.0000000000,2347
0.0000000000,2348
0.0000000000,2349
0.0174530000,2350
0.0000000000,2351
0.0000000000,2352
0.0000000000,2353
0.0000000000,2354
0.0000000000,2355
0.0000000000,2356
0.0000000000,2357
0.0000000000,2358
0.0000000000,2359
0.0000000000,2360
0.0000000000,2361
0.0000000000,2362
0.0000000000,2363
0.0000000000,2364
0.0174310000,2365
0.0000000000,2366
0.0000000000,2367
0.0174720000,2368
0.0000000000,2369
0.4531700000,2370
2.4204720000,2371
0.2787940000,2372
6.4825740000,2373
5.8441550000,2374
5.1441900000,2375
0.0174790000,2376
0.0000000000,2377
0.0000000000,2378
0.0000000000,2379
0.0000000000,2380
0.0000000000,2381
0.0000000000,2382
0.0000000000,2383
0.0000000000,2384
0.2767460000,2411
0.0000000000,2413
0.0693540000,2414
0.4860460000,2415
0.0173500000,2416
0.0000000000,2417
0.0000000000,2418
0.0173490000,2419
0.0000000000,2420
0.0000000000,2421
0.0000000000,2422
0.0000000000,2423
0.0000000000,2424
0.0000000000,2425
0.0000000000,2426
0.0000000000,2427
0.0000000000,2428
0.0000000000,2429
0.0000000000,2430
0.0000000000,2431
0.0000000000,2432
0.0000000000,2433
0.0000000000,2434
0.0000000000,2435
0.0000000000,2436
0.0000000000,2437
0.0000000000,2438
0.0000000000,2439
0.0000000000,2440
0.0000000000,2441
0.0000000000,2442
0.0000000000,2443
0.0000000000,2444
0.0000000000,2445
0.0000000000,2446
0.0000000000,2447
0.0000000000,2448
0.0000000000,2449
0.0000000000,2450
0.0000000000,2451
0.0000000000,2452
0.0000000000,2453
0.0000000000,2454
0.0173260000,2455
0.0000000000,2456
0.0000000000,2457
0.1041960000,2458
0.2603430000,2459
1.2505060000,2460
0.0000000000,2461
0.0347530000,2462
0.9470720000,2463
0.0000000000,2464
0.0000000000,2465
0.0000000000,2466
0.0000000000,2467
0.0000000000,2468
0.0000000000,2469
0.0000000000,2470
0.0000000000,2471
0.0000000000,2472
0.0000000000,2473
0.0000000000,2474
0.0000000000,2475
0.0516630000,2505
0.2058270000,2506
0.1376560000,2507
0.1545790000,2508
0.1242100000,2509
0.0000000000,2510
0.0000000000,2511
0.0000000000,2512
0.0000000000,2513
0.0172480000,2514
0.0000000000,2515
0.0000000000,2516
0.0000000000,2517
0.0000000000,2518
0.0000000000,2519
0.0000000000,2520
0.0000000000,2521
0.0000000000,2522
0.0000000000,2523
0.0000000000,2524
0.0000000000,2525
0.0000000000,2526
0.0000000000,2527
0.0000000000,2528
0.0000000000,2529
0.0000000000,2530
0.0000000000,2531
0.0000000000,2532
0.0000000000,2533
0.0000000000,2534
0.0000000000,2535
0.0000000000,2536
0.0000000000,2537
0.0000000000,2538
0.0000000000,2539
0.0000000000,2540
0.0000000000,2541
0.0000000000,2542
0.0000000000,2543
0.0000000000,2544
0.0000000000,2545
0.0000000000,2546
0.0000000000,2547
0.0000000000,2548
0.0000000000,2549
0.0000000000,2550
0.0000000000,2551
0.0000000000,2552
0.0000000000,2553
0.0000000000,2554
0.0000000000,2555
0.0000000000,2556
0.0000000000,2557
0.0000000000,2558
0.0000000000,2559
0.0000000000,2560
0.0000000000,2561
0.0000000000,2562
0.0000000000,2563
0.0000000000,2564
0.0000000000,2565
0.0000000000,2566
0.0000000000,2567
0.0000000000,2568
0.0000000000,2569
0.0000000000,2570
0.2393740000,2602
0.2899890000,2603
0.0170360000,2604
0.2213400000,2605
0.1361600000,2606
0.0000000000,2607
0.0170350000,2608
0.2884900000,2696
0.2715880000,2697
0.7265450000,2698
0.1185520000,2699
0.1520820000,2700
0.0338020000,2701
0.0169720000,2702
0.0000000000,2703
0.0000000000,2704
0.0168870000,2705
0.9483730000,2706
0.9777310000,2707
0.0338450000,2708
0.0000000000,2709
0.0000000000,2710
0.0000000000,2711
0.0000000000,2712
0.0000000000,2713
0.0000000000,2714
0.0000000000,2715
0.0000000000,2716
0.0000000000,2717
0.0000000000,2718
0.0000000000,2719
0.0000000000,2720
0.0000000000,2721
0.0000000000,2722
0.0000000000,2723
0.0000000000,2724
0.0000000000,2725
0.0000000000,2726
0.0000000000,2727
0.0000000000,2728
0.0000000000,2729
0.0000000000,2730
0.0000000000,2731
0.0000000000,2732
0.0000000000,2733
0.0000000000,2734
0.0000000000,2735
0.0000000000,2736
0.0000000000,2737
