GridID,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
903,1420161.0,1943915.0,1.6481091E7,6316533.0,1.2423171E7,7628355.0,8143713.0,4.6895942E7,1.6523984E7,6174535.0,1.422869E7,1.5504365E7,1.7604305E7,1.0636183E7,6691055.0,1.1876136E7,6333535.0,5651177.0,7700228.0,8181693.0,1.2379568E7,8663837.0,6819782.0,1.5484128E7,1.4339284E7,8939424.0,1.0311748E7,7067300.0,6579927.0,1.0217764E7,9684469.0,1.2115075E7,1.2632617E7,1.5052968E7,4.3851876E7,7.5665746E7
904,1765514.0,1941254.0,1.5847374E7,1816825.0,1.2281019E7,1.9075964E7,1.0092225E7,3.578991E7,1.2012974E7,1.3885867E7,3.3675482E7,3.4902366E7,6.0575283E7,1.5026409E7,1.1439486E7,1.0637825E7,1.1114155E7,7665774.0,8858275.0,9185712.0,8359525.0,9792436.0,8657816.0,1.8967307E7,1.8869497E7,8994682.0,1.0640877E7,8155252.0,5661206.0,9985809.0,1.2949522E7,9064783.0,7553195.0,1.1988614E7,2.5103942E7,4.3928655E7
905,1738003.0,1554301.0,2.7610002E7,4423349.0,1.1893451E7,9108470.0,2.699817E7,5.8641674E7,1.2405547E7,6654655.0,1.0171832E7,4.1853076E7,3.2931155E7,1.2461922E7,1.9893233E7,1.1388413E7,7264481.0,5887351.0,7393209.0,5715760.0,8536015.0,8756011.0,7227096.0,8475580.0,1.309269E7,1.2774751E7,1.7660244E7,9610712.0,8995129.0,2.6041949E7,2.2316628E7,8542233.0,7378226.0,4305792.0,1.5781447E7,5.4097844E7
906,2515314.0,2444234.0,3322594.0,3235463.0,3458131.0,3224852.0,2299016.0,6.8862601E7,3.8495786E7,1.8061448E7,1.5072819E7,8505572.0,5.6896126E7,9.7264026E7,2.1489996E7,2.2726534E7,1.6088064E7,1.0569737E7,9557887.0,3.3746524E7,2.3636337E7,4.041673E7,2.0928103E7,4.1377395E7,6.4112188E7,1.9225359E7,1.4133428E7,3.0276346E7,9465338.0,2.9771191E7,2.4272987E7,1.3430884E7,1.4919717E7,2.0519172E7,4.2910148E7,1.00575392E8
907,5076405.0,5036203.0,5254492.0,5827358.0,5577297.0,5549284.0,5462018.0,7.4228894E7,1.23568707E8,2.6285262E7,2.6045192E7,1.6356687E7,4.9881402E7,8.6596094E7,3.3164264E7,2.1728842E7,3.3519187E7,2.5929935E7,1.9650863E7,8.0612483E7,8.2612362E7,4.5198103E7,3.1999912E7,6.3957064E7,5.3527661E7,3.7959121E7,1.8528394E7,5.7555251E7,1.7387337E7,4.6936662E7,2.8841217E7,1.941494E7,1.2878541E7,2.8234735E7,4.461641E7,3.8345796E7
908,1581596.0,1041483.0,1.062109E7,1940437.0,1773556.0,2671802.0,8800582.0,2.8372946E7,2.1630249E7,8131110.0,7110566.0,5690038.0,1.2874927E7,1.9598883E7,7683235.0,4506936.0,3995049.0,3573924.0,3809630.0,1.3325741E7,1.5177434E7,4063531.0,3759178.0,3219778.0,6120544.0,5026291.0,1757015.0,2646124.0,1139116.0,2384191.0,2085045.0,1788615.0,1899351.0,2153919.0,2699825.0,3999970.0
909,1361315.0,1564582.0,2.0713582E7,1921331.0,1969292.0,3061862.0,8360615.0,2761250.0,3061764.0,6625357.0,3.7670845E7,2.35583E7,5325496.0,5763656.0,7457613.0,8749422.0,1.4804581E7,5127451.0,7637675.0,6563320.0,1.9078761E7,1.8336155E7,6261363.0,1.1262343E7,8374273.0,3912463.0,4391206.0,4618935.0,5207738.0,3981004.0,5554410.0,2550663.0,4285174.0,5179283.0,7046930.0,2.5823077E7
910,3640913.0,3041599.0,4.3492596E7,3550646.0,3487234.0,3929888.0,2.6503601E7,1.5992862E7,4566690.0,8616393.0,2.8664595E7,4.5097399E7,6846558.0,7996343.0,1.61982E7,1.8609559E7,5.6858231E7,8344777.0,1.1557611E7,1.3188015E7,2.6581428E7,2.1653019E7,6728689.0,1.6944532E7,7059012.0,5876431.0,6809486.0,7402574.0,6682788.0,4955940.0,5301472.0,5112288.0,6668893.0,8193659.0,6761260.0,7.8805578E7
911,1268580.0,1151058.0,8.2767146E7,1881335.0,2828409.0,3319976.0,2.5854713E7,7029611.0,6284127.0,4047772.0,7344302.0,5914058.0,3950813.0,4034760.0,1.2966234E7,1.2282508E7,3.8687744E7,2608439.0,4867390.0,8797900.0,1.2564838E7,1.9352478E7,2645834.0,6795998.0,3690050.0,3425602.0,4158555.0,4293613.0,6822757.0,4318586.0,2741065.0,3358594.0,2973723.0,5985691.0,4616899.0,5.7512654E7
912,521132.0,772344.0,1.95939803E8,1.0376717E7,5521886.0,6152837.0,7832713.0,1.9572091E7,1.2200759E7,2459564.0,7029962.0,3159265.0,5101525.0,3022253.0,2210338.0,4685805.0,3031248.0,1274157.0,1409389.0,1663012.0,4536656.0,2.578385E7,1157832.0,1790937.0,2120292.0,1080973.0,2471123.0,1786069.0,2527111.0,2468121.0,1649770.0,2160575.0,1601671.0,2253508.0,2239502.0,1.3563426E7
913,482931.0,936486.0,1.23549737E8,2850534.0,4851704.0,3235895.0,5857372.0,1.124229E7,5537401.0,2757718.0,1.3759516E7,4741543.0,2235815.0,3861132.0,1592738.0,2860065.0,1758725.0,1457386.0,1254851.0,3234991.0,1.4928864E7,1.8824263E7,996093.0,830232.0,1479475.0,1081117.0,2064307.0,2911435.0,1533951.0,2157627.0,1749578.0,2238587.0,2836344.0,4362683.0,2676777.0,5442640.0
914,1167348.0,2825479.0,8.2700899E7,3230038.0,6923677.0,9012748.0,2.7241434E7,2.7935394E7,4624248.0,7015766.0,1.9201752E7,1.7656627E7,1.3421835E7,1.8555048E7,7737758.0,4295045.0,5149128.0,4443522.0,3340050.0,5247778.0,3.301408E7,8.2018137E7,2348845.0,2373569.0,4601048.0,2463124.0,2622009.0,6207791.0,5058820.0,5394574.0,4532674.0,4790079.0,4809358.0,5495729.0,5890269.0,3.2820857E7
915,708808.0,977693.0,9.2159783E7,3853659.0,4383835.0,6125446.0,1.6285858E7,4201611.0,4059396.0,6970430.0,8119809.0,1.52256E7,1.9793305E7,1.6402883E7,1.4215237E7,5793467.0,4335756.0,4309279.0,4247862.0,5747108.0,9792946.0,4.6376615E7,6476166.0,7064906.0,1.081805E7,9004527.0,1.0910763E7,1.2402534E7,1.0376412E7,1.0127902E7,1.1892975E7,7208953.0,8698102.0,9444348.0,1.1793417E7,7.4693468E7
916,559814.0,483106.0,2.35471843E8,1795235.0,2660592.0,5211670.0,1.1058813E7,7703920.0,4806428.0,1.3626108E7,7796082.0,1.741547E7,2.6109249E7,5845120.0,5750319.0,3233822.0,2696609.0,2222382.0,2521702.0,4015185.0,2757703.0,1.1420684E7,3894018.0,4768309.0,1.0853419E7,4267046.0,7799873.0,9015647.0,5880425.0,1.0196118E7,1.0695843E7,6172313.0,3415946.0,4328912.0,3253246.0,4.5167262E7
917,791629.0,676084.0,1.89144544E8,1564072.0,2776939.0,3594064.0,6006184.0,8082239.0,3645334.0,5137886.0,8974866.0,6251736.0,1.5422176E7,2.068873E7,1.2531853E7,6404673.0,3137679.0,2355414.0,4481713.0,6982296.0,3534044.0,5585310.0,3813674.0,5196635.0,8418963.0,4382681.0,6817540.0,8191870.0,1.0494444E7,1.4254981E7,7275020.0,6946001.0,4617136.0,2.4870615E7,1.783797E7,1.64387227E8
918,1159014.0,1325768.0,7.5199458E7,1.5625104E7,2961320.0,6170685.0,7146572.0,1.3107334E7,6107469.0,4930426.0,4636623.0,1.1038238E7,2.7482976E7,4.8202831E7,4501174.0,4716073.0,2879501.0,2947980.0,5466684.0,8170476.0,5268529.0,4345041.0,4215556.0,7266583.0,5314075.0,6091842.0,6491688.0,1.5130379E7,1.1568813E7,1.5487996E7,7817772.0,7402503.0,1.3150441E7,4.4471157E7,3.4818418E7,1.30817195E8
919,811006.0,1139268.0,6.0923958E7,3.8203622E7,5226209.0,9168873.0,1.2257832E7,1.1928444E7,6760123.0,8744175.0,7260263.0,2.0450306E7,1.3734115E7,7.1823861E7,1.6854958E7,9123855.0,5042401.0,6336614.0,5873869.0,1.178088E7,7499894.0,3988437.0,7004526.0,1.2692824E7,8567610.0,6934513.0,9292227.0,1.9617246E7,1.0154478E7,3.0799802E7,1.566624E7,1.6581207E7,1.7003693E7,2.494464E7,3.4559201E7,5.7225982E7
920,679535.0,833729.0,4.9363925E7,3.8753331E7,3047555.0,7256168.0,9153116.0,1.0448702E7,4293613.0,7158596.0,5327588.0,1.2835177E7,1.1603329E7,3.4669949E7,1.4458909E7,7320141.0,4513790.0,5423350.0,2488811.0,9619857.0,5944482.0,4398206.0,4733350.0,1.4578328E7,5278255.0,7536535.0,8881767.0,1.2171422E7,1.0745241E7,2.0419334E7,1.541083E7,2.0329341E7,9059385.0,1.2606974E7,2.1369298E7,8.9587628E7
921,903463.0,749037.0,2.7010838E7,2.347105E7,5100201.0,5887331.0,1.3304301E7,2.0196752E7,4723714.0,2.4470247E7,1.37084E7,2.3143228E7,9581730.0,8937082.0,3893637.0,3670008.0,3918550.0,2293759.0,3166862.0,8945967.0,4843451.0,3590225.0,5222136.0,1.3106701E7,7342042.0,1.8275263E7,7722826.0,1.2175044E7,1.0029351E7,1.6274894E7,1.0307218E7,1.3735068E7,6498084.0,1.1595667E7,2.6348146E7,7.7852965E7
922,1305298.0,861678.0,1.9865476E7,1730585.0,8366312.0,5271630.0,3.5643426E7,3.0670191E7,8027960.0,1.11780857E8,2.631568E7,6.796151E7,2.8833431E7,1.7570344E7,5034955.0,6025441.0,3654329.0,6248485.0,3763278.0,8764333.0,7172815.0,4406342.0,4027731.0,1.4964593E7,7103384.0,1.0632918E7,1.3645568E7,9199505.0,5377482.0,1.5625648E7,6960089.0,1.1001652E7,6207242.0,1.4916918E7,2.0959946E7,3.0096611E7
923,1788053.0,1428548.0,1.2615491E7,2243962.0,8154460.0,6637707.0,1.4484995E7,2.2458371E7,5821314.0,5.8555614E7,1.5591458E7,6.4680617E7,5.2345146E7,1.7052409E7,5332346.0,3649857.0,2937999.0,3938864.0,7697088.0,8232452.0,4111039.0,3956810.0,3167409.0,1.1094338E7,4663847.0,5274848.0,7093906.0,9795827.0,6870290.0,3.1048452E7,1.0084061E7,1.318781E7,5183896.0,7116654.0,6273742.0,1.0568443E7
924,366661.0,308733.0,9798585.0,734984.0,1460388.0,2265660.0,1744593.0,617341.0,1227471.0,1200510.0,964677.0,3345811.0,2994327.0,2766675.0,955202.0,1015332.0,1844715.0,1041921.0,1466516.0,3109769.0,3888765.0,3292431.0,2695806.0,7859579.0,2486915.0,3931286.0,3349227.0,4671724.0,3174920.0,7199124.0,3590801.0,2596473.0,1883805.0,1980215.0,1697841.0,1439480.0
925,57896.0,77235.0,212395.0,38631.0,19282.0,96565.0,173786.0,193306.0,57990.0,173690.0,38630.0,57962.0,38617.0,38678.0,115751.0,193075.0,57905.0,77197.0,96469.0,328011.0,231555.0,289315.0,231503.0,598229.0,289536.0,173540.0,482258.0,212132.0,221657.0,135019.0,250852.0,77151.0,96457.0,,212406.0,309102.0
926,,,38607.0,,,,19336.0,,38545.0,,,19348.0,57879.0,19325.0,,,19262.0,19263.0,,115642.0,28857.0,57788.0,38524.0,134838.0,134860.0,115574.0,77229.0,57878.0,38560.0,38668.0,28855.0,19287.0,,19263.0,,115592.0
927,,,57973.0,,,,,115983.0,19355.0,19299.0,19349.0,,38597.0,,38643.0,38643.0,19330.0,57813.0,19321.0,173413.0,,,19273.0,,,19332.0,19269.0,28921.0,38600.0,77273.0,135005.0,173763.0,19272.0,,57831.0,57826.0
928,,,405919.0,554656.0,347801.0,57973.0,270480.0,309270.0,96613.0,115927.0,386382.0,309148.0,193277.0,289838.0,115919.0,96588.0,135296.0,289885.0,96591.0,212653.0,154596.0,347840.0,77286.0,96633.0,212631.0,535524.0,328538.0,270592.0,96694.0,251055.0,135398.0,96606.0,77295.0,540918.0,405702.0,1120331.0
929,19350.0,19350.0,927980.0,585633.0,115986.0,135389.0,386753.0,328884.0,212819.0,270762.0,154760.0,348124.0,232177.0,386533.0,386968.0,328700.0,186107.0,270869.0,270880.0,309374.0,212799.0,309549.0,617491.0,463289.0,333478.0,508408.0,348316.0,618640.0,348028.0,869800.0,367623.0,251390.0,289853.0,464237.0,186111.0,1005755.0
930,38549.0,38531.0,115896.0,19285.0,38641.0,225270.0,154404.0,,96593.0,154288.0,38585.0,38529.0,19342.0,38672.0,77229.0,154458.0,77204.0,115894.0,77161.0,19322.0,144533.0,115944.0,77199.0,154273.0,424125.0,530446.0,697516.0,633916.0,347143.0,809552.0,305576.0,289282.0,96407.0,347326.0,350275.0,460223.0
931,386102.0,347486.0,1.0495404E7,443653.0,617305.0,2198351.0,1329373.0,2334509.0,771817.0,3470092.0,1003947.0,849432.0,1168055.0,1544017.0,1659466.0,3115667.0,1158701.0,1313083.0,2086518.0,2336174.0,4594567.0,5011040.0,2354625.0,3713824.0,7764644.0,9079202.0,1.0455452E7,1.3282341E7,5715529.0,9199542.0,5832621.0,5364708.0,4550031.0,4596548.0,3898237.0,4920631.0
932,1081334.0,1016377.0,1.33140917E8,2981805.0,3454329.0,8274339.0,8803227.0,1.6375516E7,6292859.0,1.2198505E7,6121692.0,6346998.0,7513590.0,1.1190601E7,1.1257579E7,9656053.0,5184088.0,5239632.0,6936331.0,1.2547022E7,2.2492842E7,1.1569302E7,9952534.0,1.3971893E7,1.8015769E7,1.755638E7,2.7270582E7,2.4568796E7,2.1637617E7,2.9894719E7,1.6520274E7,1.5852035E7,9213647.0,1.3124195E7,1.8021747E7,1.3668445E7
933,1969402.0,1718538.0,3.07878916E8,2.2383226E7,7660628.0,1.0496231E7,1.7320043E7,1.4068886E7,1.1941074E7,9488794.0,1.5797799E7,1.803307E7,1.2902434E7,2.20966E7,1.7593683E7,1.7422443E7,1.1824272E7,8805090.0,1.3132226E7,1.8596017E7,1.986854E7,2.0927346E7,1.119271E7,1.6198285E7,2.131208E7,1.6575567E7,2.6228018E7,2.2562433E7,1.4212416E7,2.1823231E7,1.0190235E7,1.581929E7,1.1306458E7,1.7620396E7,2.1552501E7,2.4285144E7
934,347317.0,406912.0,1.0316739E7,2.2485861E7,4499377.0,1738095.0,2876131.0,2055988.0,2335252.0,2063369.0,2083503.0,7724852.0,4502816.0,1.0291705E7,2632829.0,5991548.0,3948222.0,3513467.0,4167082.0,6215997.0,7066236.0,9344503.0,6341020.0,1.0210907E7,1.3097706E7,6988558.0,1.2052824E7,8489439.0,9457908.0,1.1838966E7,8674774.0,7744100.0,9070544.0,1.1000883E7,8027941.0,1.1421494E7
935,540993.0,584352.0,2.4475896E7,1.5265692E7,6789791.0,2363148.0,5975252.0,7712834.0,3461391.0,5254854.0,3931066.0,1.1333237E7,3882384.0,1.4052407E7,5298792.0,7683854.0,3860149.0,3293906.0,3975703.0,6904922.0,6220498.0,8806390.0,7718924.0,1.0678708E7,1.4025812E7,1.144309E7,1.3410975E7,1.069718E7,1.1906422E7,1.5600913E7,8792242.0,6991235.0,1.3724476E7,9620582.0,7618824.0,1.8950966E7
936,1913061.0,5.3036519E7,2.3815424E7,2.6286088E7,4730068.0,8234472.0,1.5343546E7,9867912.0,1.1829488E7,1.5972848E7,1.2597372E7,8.1723123E7,3.0493439E7,2.4846468E7,1.7992877E7,1.258938E7,8471058.0,8337387.0,1.0461355E7,1.611587E7,1.3922866E7,2.0719941E7,1.7113038E7,3.0875944E7,3.4848388E7,2.3695614E7,4.6829144E7,2.9189582E7,2.6926472E7,3.520761E7,2.1053323E7,1.8515806E7,1.8321835E7,1.5228893E7,1.7059822E7,4.8204027E7
937,1400021.0,5.2422017E7,2.1196649E7,1.4902143E7,6088023.0,1.9746842E7,3.9467537E7,1.8626236E7,8468452.0,2.9487639E7,2.6632431E7,2.162822E7,3.3551304E7,2.8301198E7,2.5177561E7,2.6684846E7,1.3680392E7,1.6289034E7,2.2947982E7,2.6622355E7,3.1913891E7,2.7595225E7,3.523238E7,4.4100923E7,4.0887992E7,4.0280829E7,5.1252605E7,3.6030759E7,3.4364586E7,3.5639983E7,3.188542E7,1.7528062E7,1.5121983E7,1.5323454E7,1.2085455E7,3.9423208E7
938,1255247.0,4.9871136E7,3580383.0,1.0314722E7,9600956.0,2.9653126E7,4.0845618E7,2.3266855E7,1.4501774E7,4.4578135E7,3.646126E7,2.748633E7,3.97193E7,4.2880227E7,2.4197811E7,2.4571228E7,1.202042E7,1.2538915E7,2.0792393E7,2.5247768E7,3.2761508E7,2.5198211E7,2.846378E7,4.1988368E7,3.0418589E7,2.9201431E7,2.9244111E7,2.3908718E7,2.3995802E7,2.7756609E7,2.4165538E7,1.3196734E7,1.1353699E7,1.177735E7,1.0491189E7,3.5247857E7
939,2284978.0,9.6985655E7,4596168.0,6041813.0,1.5657112E7,2.00203E7,2.4330892E7,1.2992673E7,1.0998876E7,6607741.0,1.3563227E7,1.5945307E7,2.1324555E7,2.3194684E7,2.3665138E7,1.5184988E7,9334679.0,1.2940956E7,1.7512917E7,1.9023639E7,1.7376633E7,1.592178E7,2.0199565E7,2.5794629E7,1.7768821E7,1.9498992E7,2.3581397E7,1.8723861E7,2.2989061E7,1.9815669E7,2.0974285E7,1.5053981E7,1.3299422E7,1.833552E7,1.2491166E7,5.9126171E7
940,4366751.0,7.5190607E7,8753132.0,9988788.0,9461817.0,3.0556233E7,1.8464737E7,1.6757278E7,2.5485167E7,1.6485882E7,1.4051915E7,2.3518463E7,3.2127668E7,1.4206593E7,2.3185995E7,1.3579665E7,1.1702069E7,1.320638E7,1.3238088E7,2.1240779E7,2.2297742E7,1.8632896E7,3.9077256E7,2.2968647E7,1.1358274E7,1.519543E7,2.4717142E7,1.653521E7,1.697747E7,1.7319295E7,1.4499937E7,2.0072841E7,1.2160414E7,9489077.0,7941072.0,5179866.0
941,675908.0,9969636.0,1361083.0,2354261.0,1389328.0,2817678.0,2674366.0,3041356.0,3657542.0,1911059.0,2277020.0,3781766.0,5395138.0,2845866.0,3956779.0,3435605.0,3183453.0,2885979.0,3010119.0,4661051.0,3321518.0,3201752.0,7360358.0,5208512.0,3675420.0,3830173.0,5704683.0,4370344.0,1534081.0,4283554.0,3318903.0,3385716.0,3366291.0,2405364.0,2181071.0,2085185.0
942,19286.0,2076164.0,135276.0,77215.0,134970.0,511258.0,539423.0,559395.0,501240.0,154688.0,193097.0,135136.0,926878.0,115889.0,77256.0,183443.0,77091.0,383992.0,347178.0,116003.0,212511.0,38694.0,425031.0,135194.0,251141.0,502275.0,366826.0,540738.0,579025.0,559979.0,386352.0,424883.0,308992.0,453512.0,714695.0,3886800.0
973,383831.0,326108.0,1.6244128E7,1039787.0,588278.0,844066.0,805822.0,1705407.0,4105947.0,1154773.0,1189459.0,2414430.0,8222987.0,7223841.0,1826073.0,5619061.0,8282264.0,1439248.0,1400793.0,1308667.0,1535489.0,2079019.0,3404329.0,1382386.0,2744923.0,2437272.0,959486.0,892513.0,825422.0,1726853.0,655776.0,498985.0,710276.0,1977289.0,2955556.0,8357091.0
974,287894.0,787083.0,1.2479738E7,476822.0,918267.0,1036677.0,2841391.0,1112945.0,2016149.0,1397827.0,1477821.0,2104339.0,1.1115367E7,6390799.0,1493560.0,4040376.0,2242733.0,3248216.0,2072743.0,2189385.0,3633608.0,3842586.0,4349498.0,1468651.0,1862100.0,1319450.0,1069627.0,1990967.0,1905300.0,3195587.0,788357.0,940759.0,1209625.0,3821540.0,1.4942384E7,3.3210979E7
975,1229623.0,1811969.0,3206337.0,768058.0,4549897.0,1757183.0,1.1848745E7,3136222.0,2258668.0,4626904.0,2222931.0,3398582.0,1.7108879E7,6961184.0,3790507.0,3620564.0,9821696.0,1.0192269E7,4677190.0,5283787.0,8829769.0,5010153.0,3732799.0,3264891.0,6803801.0,4090814.0,2761178.0,3145399.0,3419731.0,7628697.0,1820272.0,2343283.0,4481182.0,1.5260977E7,4.427992E7,1.3468543E7
976,865147.0,1993339.0,2679517.0,422702.0,3239757.0,1076771.0,6515606.0,2531876.0,1660199.0,4565010.0,2230942.0,2575308.0,1.0903109E7,5687922.0,5089335.0,3826129.0,1.1974154E7,4171004.0,2691350.0,5307280.0,5143421.0,4143494.0,3097974.0,3044834.0,6737327.0,3964158.0,1873973.0,2480583.0,2589435.0,5363555.0,1556952.0,2075973.0,2961449.0,1.1439503E7,4.8549108E7,1.3960367E7
977,384639.0,1154464.0,5415379.0,1912304.0,5450457.0,3144741.0,557643.0,596380.0,904119.0,2462862.0,1078709.0,1721360.0,6765671.0,2539517.0,2193530.0,1183134.0,3750713.0,1327524.0,962036.0,2386747.0,1335743.0,878007.0,1134973.0,1357010.0,2101684.0,1105974.0,1066458.0,1192897.0,1289363.0,2700203.0,1066287.0,846447.0,1858542.0,1.0645132E7,2.5164822E7,1.0204712E7
978,1534964.0,1467559.0,8646140.0,5448126.0,1.306544E7,3654926.0,1381639.0,1582850.0,2341250.0,4643750.0,3572953.0,7572752.0,5000009.0,1.1409669E7,9914227.0,3119089.0,2274317.0,2350707.0,2763328.0,2716107.0,2409632.0,2810879.0,2484835.0,3415302.0,4979448.0,3051809.0,2611580.0,3569966.0,5163053.0,7485023.0,3033482.0,2370382.0,2389611.0,2.4198613E7,1.9384703E7,3.9435801E7
979,2900473.0,2496450.0,2.3309704E7,1.0196348E7,2.201913E7,5675297.0,3496007.0,6107769.0,6005182.0,2.3414305E7,8201082.0,4.0811108E7,2.4329934E7,1.7102041E7,1.2135634E7,5580394.0,4129887.0,5137526.0,5157351.0,5877455.0,4791127.0,4263322.0,5953643.0,6329881.0,8885852.0,5157078.0,4888114.0,6992084.0,1.2668292E7,1.5301168E7,4323008.0,3284290.0,3985106.0,4.6068249E7,3.0183059E7,4.4014053E7
980,411731.0,441913.0,1276718.0,2477597.0,749588.0,461086.0,365295.0,354445.0,384368.0,768947.0,211295.0,2487727.0,2144157.0,1141099.0,1373306.0,518855.0,317241.0,768703.0,546775.0,778833.0,461433.0,307643.0,595858.0,731514.0,710701.0,326774.0,740295.0,1731047.0,663238.0,1382339.0,488943.0,346012.0,518488.0,5614571.0,7366606.0,5269200.0
981,365190.0,365200.0,499787.0,4286012.0,2546329.0,1345642.0,192304.0,705396.0,345999.0,711306.0,1423362.0,999373.0,1268409.0,711362.0,884171.0,1762752.0,538104.0,422669.0,922496.0,455284.0,615295.0,326657.0,345949.0,583474.0,499893.0,570784.0,1096260.0,2109573.0,518933.0,820437.0,961199.0,884045.0,1441950.0,7814568.0,5648489.0,8894734.0
982,865566.0,942550.0,1399135.0,2.1525897E7,1.0605615E7,3810819.0,1250304.0,3312752.0,4634422.0,4096131.0,8190024.0,6480815.0,6843902.0,1.032066E7,7944305.0,1.0023727E7,3577676.0,1832269.0,3693312.0,2910490.0,2365693.0,2639996.0,2500369.0,2750254.0,3278350.0,8717550.0,1.0478964E7,6607721.0,3308033.0,7976507.0,2808308.0,5401015.0,4554818.0,2.1125722E7,2.2056043E7,4.1168101E7
983,365504.0,384666.0,4195768.0,1.1993399E7,1364178.0,1096098.0,1172563.0,4038084.0,1057542.0,2384134.0,4389111.0,4874835.0,3960371.0,8955334.0,4038531.0,6096368.0,1240272.0,1023644.0,2307440.0,1691414.0,1115171.0,1658723.0,2653289.0,1634572.0,1692148.0,2648933.0,2607350.0,2389407.0,2693083.0,3886523.0,1845691.0,6659468.0,2947454.0,6676832.0,1.0776654E7,2.23469E7
984,38508.0,76933.0,230824.0,2499468.0,172971.0,115480.0,19247.0,269221.0,173134.0,76987.0,826978.0,480955.0,481019.0,1558281.0,422870.0,134694.0,57658.0,153806.0,192201.0,230652.0,153964.0,211485.0,230815.0,57615.0,115362.0,115400.0,38492.0,96207.0,211677.0,211688.0,442772.0,634713.0,538846.0,442274.0,750237.0,2211365.0
985,461506.0,403968.0,6058879.0,9752216.0,4348873.0,1355921.0,2173071.0,7306224.0,3087470.0,1192563.0,7866948.0,5830639.0,2673142.0,1.4966546E7,4923803.0,2423584.0,1192810.0,1038716.0,2375829.0,3068375.0,1606274.0,3010409.0,2154357.0,2279687.0,2769930.0,2231271.0,1865892.0,4021053.0,4116708.0,3981111.0,4001328.0,8348379.0,6182017.0,4173611.0,8451545.0,5.096942E7
986,365566.0,422977.0,1.492089E7,5095559.0,3414543.0,4850783.0,3489768.0,1.1838457E7,4.2290593E7,2701445.0,3617576.0,3115265.0,4846210.0,6770906.0,2077659.0,2116521.0,1509769.0,1538129.0,1538516.0,2048219.0,2767469.0,3075616.0,2288588.0,8059441.0,4737551.0,3613281.0,2346127.0,2442697.0,3308402.0,4335377.0,4087462.0,5095378.0,3095992.0,4248991.0,7620827.0,3.774594E7
987,509722.0,634926.0,9716782.0,4930695.0,4901196.0,4401808.0,4066875.0,3.143414E7,1.6910119E7,3075955.0,3924093.0,5347025.0,1.2182777E7,7327248.0,3377817.0,3981318.0,3010244.0,1779105.0,4536334.0,3358692.0,4529220.0,3048525.0,1817962.0,4807209.0,1.1388091E7,3885114.0,4292506.0,3695492.0,5471786.0,4231163.0,5182623.0,3492874.0,3096658.0,4442648.0,9337831.0,4.0678112E7
988,1300654.0,1423272.0,1.941734E7,5033488.0,1.7967999E7,1.6778063E7,1.9716714E7,7.0661735E7,1.6427859E7,1.3144533E7,1.8913109E7,2.9069348E7,5.3024347E7,1.0850589E7,5807642.0,6913680.0,5692780.0,5277022.0,7344976.0,6520245.0,8198575.0,8687534.0,6032643.0,1.6995973E7,1.8980507E7,7065057.0,6379600.0,7320835.0,5235565.0,9291381.0,7044215.0,4544488.0,3307616.0,4912947.0,8134796.0,3.9541657E7
989,688949.0,893511.0,2.4164403E7,2593327.0,5532775.0,9640489.0,2.4217466E7,5.8685644E7,1.0046358E7,8637414.0,9804108.0,3.5863629E7,2.9729832E7,1.0129853E7,7506151.0,8144911.0,4228295.0,2805356.0,4949351.0,6245842.0,1.1355518E7,9173985.0,4626284.0,6342127.0,1.3611371E7,1.0600001E7,5169372.0,6881155.0,3881237.0,9842972.0,9234524.0,4653921.0,2488510.0,2615929.0,9267189.0,2.610603E7
990,806928.0,1364451.0,2.0656043E7,6396713.0,3707329.0,2478426.0,5052125.0,1.9573613E7,5353975.0,5398745.0,7832764.0,2.0427968E7,1.8614173E7,1.7365534E7,8894792.0,7310836.0,4671329.0,2489370.0,3997987.0,1.2753953E7,9602925.0,1.0553955E7,4297697.0,4122094.0,1.0591617E7,6362803.0,5629043.0,7894899.0,5217438.0,1.2587431E7,6115971.0,5124264.0,4264719.0,5577113.0,2.7729632E7,4.1918075E7
991,7183838.0,6037553.0,4.2383297E7,1.2425349E7,9611960.0,1.0307142E7,1.5761767E7,3.7267892E7,3.8383024E7,1.4805726E7,1.5055733E7,1.3820723E7,3.1082044E7,2.835419E7,1.6429268E7,1.9800063E7,1.8382601E7,1.9035611E7,1.4051694E7,3.699288E7,2.4801595E7,2.7767382E7,2.2032269E7,7.8061848E7,4.7509111E7,7.7832599E7,2.1371896E7,3.7778159E7,1.1454884E7,1.8083828E7,1.8145093E7,1.3443881E7,9304195.0,2.9302329E7,4.0695035E7,4.286838E7
992,1.1961034E7,9199327.0,5.0588361E7,2.4177301E7,1.5659858E7,1.7349129E7,2.3654143E7,2.8828941E7,2.9778506E7,2.655863E7,2.3102099E7,2.6026134E7,3.2868811E7,3.465516E7,3.0883698E7,2.5740609E7,2.7967597E7,3.0410273E7,2.9057288E7,3.5354844E7,4.1895549E7,3.7452147E7,4.2871812E7,8.0235005E7,6.1100311E7,1.50705017E8,3.4928752E7,3.8508824E7,7026190.0,7525029.0,6845640.0,7664456.0,5085922.0,8634121.0,1.0894683E7,1.3325426E7
